500000,0.159583,0.088116
501000,0.148316,0.082673
502000,0.176761,0.104604
503000,0.196823,0.088627
504000,0.240671,0.092823
505000,0.135720,0.117233
506000,0.155226,0.072061
507000,0.228947,1.004618
508000,0.128430,2.249935
509000,0.161558,5.369790
510000,0.242723,2.974961
511000,0.157584,2.102781
512000,0.174322,1.972588
513000,0.189661,2.159588
514000,0.157519,1.684986
515000,0.122607,1.229719
516000,0.125844,0.112617
517000,0.126948,0.124112
518000,0.129412,0.134915
519000,0.122240,0.131688
520000,0.139719,0.557538
521000,0.128659,0.138142
522000,0.119793,0.095293
523000,0.135166,0.134366
524000,0.130565,0.123258
525000,0.128577,0.138138
526000,0.128175,0.134098
527000,0.130256,0.093370
528000,0.148225,0.130150
529000,0.125150,0.087658
530000,0.120250,0.063432
531000,0.136776,0.061342
532000,0.134093,0.090704
533000,0.128733,0.094951
534000,0.133563,0.088674
535000,0.129453,0.154276
536000,0.140550,0.098783
537000,0.135530,0.106089
538000,0.131914,0.105876
539000,0.133836,0.103780
540000,0.134431,0.098763
541000,0.140491,0.121540
542000,0.140490,0.183770
543000,0.128802,0.088579
544000,0.140580,0.093106
545000,0.148225,0.108373
546000,0.143691,0.108419
547000,0.127990,0.138287
548000,0.131304,0.083262
549000,0.135835,0.109333
550000,0.124211,0.127109
551000,0.129715,0.094532
552000,0.128853,0.152214
553000,0.131825,0.089884
554000,0.130324,0.088855
555000,0.132987,0.111476
556000,0.137124,0.096882
557000,0.145941,0.100302
558000,0.132735,0.092792
559000,0.136022,0.101676
560000,0.137917,0.090095
561000,0.334634,0.222009
562000,0.144785,0.089615
563000,0.151576,0.174373
564000,0.145309,0.098187
565000,0.136073,0.089398
566000,0.130589,0.109189
567000,0.150272,0.097762
568000,0.148124,0.101598
569000,0.149077,0.089996
570000,0.138676,0.094660
