1000000,0.115524,0.328092
1010000,0.153087,0.172383
1020000,0.164826,0.120553
1030000,0.173249,0.102551
1040000,0.177559,0.095870
1050000,0.178757,0.095078
1060000,0.177720,0.094747
1070000,0.178955,0.093422
1080000,0.180358,0.089673
1090000,0.182680,0.093561
1100000,0.184049,0.098333
1110000,0.182868,0.097680
1120000,0.182643,0.096778
1130000,0.186828,0.097133
1140000,0.188570,0.100093
1150000,0.190640,0.100265
1160000,0.194544,0.102885
1170000,0.195782,0.097496
1180000,0.197299,0.100577
1190000,0.199631,0.103081
1200000,0.200292,0.104057
1210000,0.204121,0.107134
1220000,0.208357,0.111208
1230000,0.208924,0.110625
1240000,0.213151,0.110621
1250000,0.212511,0.111250
1260000,0.208661,0.111035
1270000,0.213138,0.110917
1280000,0.206699,0.108043
1290000,0.213735,0.109088
1300000,0.215505,0.110130
1310000,0.214258,0.111309
1320000,0.217705,0.114350
1330000,0.221761,0.114767
1340000,0.229692,0.116123
1350000,0.227920,0.120974
1360000,0.229619,0.118774
1370000,0.234880,0.120430
1380000,0.234544,0.124221
1390000,0.237630,0.127498
1400000,0.235525,0.127073
1410000,0.235096,0.123977
1420000,0.236744,0.127088
1430000,0.238690,0.122384
1440000,0.241245,0.126006
1450000,0.242891,0.127691
1460000,0.240215,0.125973
1470000,0.243748,0.128780
1480000,0.246388,0.128537
1490000,0.249290,0.130442
1500000,0.248297,0.129659
1510000,0.243364,0.127026
1520000,0.249968,0.128169
1530000,0.253790,0.129709
1540000,0.255204,0.133288
1550000,0.258027,0.135119
1560000,0.256926,0.134397
1570000,0.251726,0.133591
1580000,0.252205,0.131561
1590000,0.253714,0.133339
1600000,0.256418,0.134177
1610000,0.265841,0.136679
1620000,0.263488,0.138713
1630000,0.261209,0.137937
1640000,0.262981,0.138147
1650000,0.262503,0.138407
1660000,0.266646,0.137189
1670000,0.268324,0.141824
1680000,0.274173,0.140668
1690000,0.275596,0.140941
1700000,0.286801,0.141332
1710000,0.292707,0.146984
1720000,0.291709,0.151885
1730000,0.292206,0.145825
1740000,0.290500,0.150095
1750000,0.290789,0.150423
1760000,0.287627,0.148281
1770000,0.301133,0.150288
1780000,0.298921,0.151417
1790000,0.306788,0.156112
1800000,0.310159,0.160733
1810000,0.307685,0.160210
1820000,0.306351,0.161064
1830000,0.305100,0.160219
1840000,0.302484,0.157433
1850000,0.309552,0.161460
1860000,0.314304,0.159559
1870000,0.316904,0.158209
1880000,0.316106,0.157403
1890000,0.321248,0.160173
1900000,0.324473,0.167331
1910000,0.324881,0.165988
1920000,0.327909,0.168290
1930000,0.330299,0.168363
1940000,0.338467,0.172585
1950000,0.331291,0.167828
1960000,0.328007,0.171215
1970000,0.329070,0.170354
1980000,0.328234,0.173347
1990000,0.333922,0.175261
2000000,0.338859,0.167615
2010000,0.338982,0.177297
2020000,0.332620,0.171916
2030000,0.332580,0.171920
2040000,0.336509,0.180969
2050000,0.335879,0.172414
2060000,0.334884,0.171075
2070000,0.333338,0.175423
2080000,0.342408,0.170739
2090000,0.348263,0.177126
2100000,0.351516,0.175134
2110000,0.348876,0.180270
2120000,0.350797,0.182404
2130000,0.351626,0.179987
2140000,0.350772,0.183178
2150000,0.355144,0.175499
2160000,0.360302,0.182495
2170000,0.365095,0.183088
2180000,0.363963,0.186961
2190000,0.353433,0.185089
2200000,0.363368,0.185955
2210000,0.373570,0.192679
2220000,0.371420,0.187254
2230000,0.363097,0.183268
2240000,0.357039,0.178032
2250000,0.364330,0.182602
2260000,0.361098,0.184479
2270000,0.361950,0.184501
2280000,0.365372,0.188716
2290000,0.370955,0.191311
2300000,0.380356,0.192196
2310000,0.383896,0.190453
2320000,0.380904,0.192339
2330000,0.385211,0.196257
2340000,0.390259,0.200690
2350000,0.386850,0.199431
2360000,0.398426,0.200354
2370000,0.398387,0.201507
2380000,0.388462,0.199468
2390000,0.394876,0.202598
2400000,0.407981,0.203648
2410000,0.404607,0.205166
2420000,0.405328,0.203482
2430000,0.414988,0.210911
2440000,0.413766,0.209823
2450000,0.401125,0.206998
2460000,0.399523,0.206316
2470000,0.409936,0.214100
2480000,0.409822,0.215276
2490000,0.414306,0.216803
2500000,0.422099,0.214578
2510000,0.426112,0.214418
2520000,0.420412,0.220525
2530000,0.419883,0.214670
2540000,0.421065,0.215636
2550000,0.419756,0.211343
2560000,0.430918,0.216448
2570000,0.433882,0.216311
2580000,0.431556,0.219104
2590000,0.431912,0.217701
2600000,0.435078,0.215317
2610000,0.439530,0.221990
2620000,0.438793,0.224474
2630000,0.446344,0.220603
2640000,0.453632,0.224343
2650000,0.444837,0.226811
2660000,0.447234,0.225922
2670000,0.435783,0.224533
2680000,0.434272,0.221377
2690000,0.438675,0.226848
2700000,0.438466,0.226732
2710000,0.446524,0.222756
2720000,0.445294,0.231072
2730000,0.456473,0.229645
2740000,0.456952,0.232482
2750000,0.464910,0.239310
2760000,0.463637,0.238612
2770000,0.457401,0.232151
2780000,0.458802,0.232862
2790000,0.467309,0.233174
2800000,0.479740,0.237713
2810000,0.480461,0.240379
2820000,0.489380,0.241658
2830000,0.496296,0.248011
2840000,0.497360,0.255075
2850000,0.501623,0.250240
2860000,0.501200,0.253851
2870000,0.497962,0.252745
2880000,0.490636,0.248198
2890000,0.487851,0.249612
2900000,0.498091,0.250192
2910000,0.488876,0.253584
2920000,0.491304,0.253971
2930000,0.492194,0.252741
2940000,0.499414,0.252760
2950000,0.498060,0.253536
2960000,0.502392,0.257561
2970000,0.504446,0.257218
2980000,0.504558,0.257873
2990000,0.506063,0.254216
3000000,0.501052,0.259372
3010000,0.492752,0.253101
3020000,0.496468,0.249156
3030000,0.501794,0.253644
3040000,0.518354,0.254432
3050000,0.520244,0.260669
3060000,0.531260,0.271401
3070000,0.525345,0.267349
3080000,0.522712,0.267600
3090000,0.524331,0.265914
3100000,0.513633,0.262696
3110000,0.532762,0.267700
3120000,0.534358,0.270377
3130000,0.520499,0.266175
3140000,0.524396,0.265952
3150000,0.544126,0.273641
3160000,0.537701,0.279516
3170000,0.534546,0.272997
3180000,0.530657,0.266326
3190000,0.529617,0.266555
3200000,0.530530,0.270614
3210000,0.536706,0.265491
3220000,0.543007,0.272209
3230000,0.548224,0.270893
3240000,0.552325,0.280155
3250000,0.554445,0.276697
3260000,0.555315,0.283783
3270000,0.557087,0.289017
3280000,0.557344,0.281877
3290000,0.552586,0.274780
3300000,0.548518,0.276390
3310000,0.546581,0.283844
3320000,0.563701,0.288007
3330000,0.557262,0.286407
3340000,0.565138,0.284368
3350000,0.548168,0.289726
3360000,0.563277,0.285554
3370000,0.558278,0.290893
3380000,0.577341,0.289512
3390000,0.574526,0.302563
3400000,0.578066,0.295187
3410000,0.575823,0.291004
3420000,0.574843,0.294954
3430000,0.576987,0.294872
3440000,0.577136,0.294177
3450000,0.578063,0.298468
3460000,0.583706,0.304002
3470000,0.590299,0.303151
3480000,0.587447,0.303757
3490000,0.589843,0.299879
3500000,0.599423,0.303291
3510000,0.598361,0.302296
3520000,0.595764,0.303513
3530000,0.598284,0.299532
3540000,0.591009,0.302589
3550000,0.595070,0.296304
3560000,0.600057,0.298330
3570000,0.591409,0.304852
3580000,0.584141,0.297096
3590000,0.584389,0.296440
3600000,0.584680,0.300321
3610000,0.579780,0.296235
3620000,0.574663,0.293045
3630000,0.577268,0.290699
3640000,0.587442,0.294011
3650000,0.596071,0.294384
3660000,0.603366,0.300335
3670000,0.592531,0.295007
3680000,0.597338,0.301720
3690000,0.600164,0.300918
3700000,0.609663,0.303033
3710000,0.614902,0.307259
3720000,0.607335,0.309686
3730000,0.613962,0.316362
3740000,0.606919,0.312723
3750000,0.602988,0.308982
3760000,0.613028,0.314569
3770000,0.626987,0.315287
3780000,0.638890,0.317060
3790000,0.632756,0.315790
3800000,0.619309,0.323678
3810000,0.616127,0.312564
3820000,0.631952,0.326472
3830000,0.634881,0.323161
3840000,0.631899,0.320430
3850000,0.636640,0.324876
3860000,0.637168,0.325739
3870000,0.652042,0.325481
3880000,0.656743,0.334614
3890000,0.659251,0.329179
3900000,0.648155,0.322725
3910000,0.649172,0.325344
3920000,0.665290,0.336983
3930000,0.651754,0.339451
3940000,0.644673,0.333011
3950000,0.651370,0.335004
3960000,0.650528,0.333544
3970000,0.659809,0.329841
3980000,0.668028,0.334005
3990000,0.668105,0.344206
4000000,0.665153,0.333151
4010000,0.656815,0.335149
4020000,0.657417,0.333979
4030000,0.663261,0.332712
4040000,0.659566,0.331224
4050000,0.665957,0.330488
4060000,0.669628,0.340629
4070000,0.670522,0.340266
4080000,0.664591,0.343488
4090000,0.668851,0.334712
4100000,0.679969,0.340462
4110000,0.686114,0.343315
4120000,0.694017,0.345980
4130000,0.691946,0.344422
4140000,0.681346,0.338443
4150000,0.676141,0.335857
4160000,0.677928,0.345885
4170000,0.683593,0.347335
4180000,0.687409,0.349561
4190000,0.682905,0.347662
4200000,0.679105,0.343072
4210000,0.682936,0.348260
4220000,0.695644,0.348506
4230000,0.692481,0.350518
4240000,0.718278,0.356307
4250000,0.721419,0.356124
4260000,0.716093,0.363460
4270000,0.716325,0.366756
4280000,0.724408,0.366595
4290000,0.723573,0.359966
4300000,0.710995,0.365132
4310000,0.730494,0.368548
4320000,0.741795,0.367369
4330000,0.740516,0.374112
4340000,0.722772,0.371904
4350000,0.724992,0.364313
4360000,0.732582,0.372921
4370000,0.721973,0.367329
4380000,0.709989,0.362744
4390000,0.704334,0.358677
4400000,0.711421,0.353740
4410000,0.713829,0.360387
4420000,0.721424,0.364090
4430000,0.725466,0.370294
4440000,0.721114,0.367415
4450000,0.722235,0.368115
4460000,0.723492,0.368469
4470000,0.731362,0.370201
4480000,0.725309,0.367982
4490000,0.716291,0.367096
4500000,0.726745,0.362966
4510000,0.729927,0.368030
4520000,0.732726,0.367905
4530000,0.733011,0.370213
4540000,0.738463,0.377260
4550000,0.740278,0.379675
4560000,0.747416,0.372990
4570000,0.755122,0.378530
4580000,0.764141,0.384053
4590000,0.765455,0.382179
4600000,0.774237,0.380781
4610000,0.773142,0.383866
4620000,0.761733,0.388432
4630000,0.783317,0.388560
4640000,0.777203,0.385163
4650000,0.780940,0.381357
4660000,0.765272,0.385607
4670000,0.767699,0.388808
4680000,0.784043,0.389198
4690000,0.779275,0.391608
4700000,0.784197,0.393704
4710000,0.774339,0.396332
4720000,0.773575,0.389596
4730000,0.783362,0.387912
4740000,0.796685,0.399482
4750000,0.786896,0.390113
4760000,0.774444,0.386771
4770000,0.775404,0.388048
4780000,0.803564,0.405708
4790000,0.793108,0.407262
4800000,0.806268,0.402945
4810000,0.799043,0.412398
4820000,0.797938,0.397850
